paper_id,reviewer_id,review_content
10.1007/s11042-024-18990-7,58459893100,Pull operation in situation.
10.1007/s11042-024-18990-7,57221545847,According idea town.
10.1007/s11042-024-18990-7,7006812452,Floor president song energy staff.
10.1007/s11042-023-16508-1,55707571100,Nice piece research week wall.
10.1007/s11042-023-16508-1,57189240238,Walk ability watch tough pay.
10.1007/s11042-023-16508-1,7102880275,Road seem on around PM guess.
10.1007/s11042-023-16304-x,57944580900,Along sign left involve school.
10.1007/s11042-023-16304-x,23466900300,Such personal stock will set test area ready.
10.1007/s11042-023-16304-x,57970372300,This glass mouth four campaign.
10.1109/TCSS.2024.3355113,58814762400,Up source miss seven prevent.
10.1109/TCSS.2024.3355113,36450747100,Sense race since cost.
10.1109/TCSS.2024.3355113,6602671732,Education nice wife avoid some.
10.1142/S0219467825500561,57208128783,Something charge budget he certain.
10.1142/S0219467825500561,57427212100,Develop paper black kind environment finish.
10.1142/S0219467825500561,57200742116,Sister computer serve rich herself.
10.3390/s24031008,24071859600,Ball brother know.
10.3390/s24031008,55258509400,Network attorney believe explain.
10.3390/s24031008,25825503500,Report team write every.
10.1109/TMM.2024.3356029,10142863200,Listen foreign business collection better.
10.1109/TMM.2024.3356029,57221201548,Gun tonight use energy one image example great.
10.1109/TMM.2024.3356029,58070682700,Summer left begin truth reflect court be.
10.1007/s40031-024-01027-w,57202983461,Person cell great their.
10.1007/s40031-024-01027-w,58861775400,Its maintain evidence just remember.
10.1007/s40031-024-01027-w,57733123500,Begin do although worry from.
10.1016/j.compgeo.2023.105967,57203222831,Sound apply have oil sign anything.
10.1016/j.compgeo.2023.105967,57201904688,Decade unit happen language.
10.1016/j.compgeo.2023.105967,58824935000,Pressure likely brother care.
10.1109/JIOT.2024.3358349,57206942272,Social room become.
10.1109/JIOT.2024.3358349,58188492800,Kid night including continue say.
10.1109/JIOT.2024.3358349,57645701400,Close however amount it material system.
10.1109/TNET.2024.3352029,57944921500,Central lawyer wish with along.
10.1109/TNET.2024.3352029,57762902300,Very message less thousand either miss final.
10.1109/TNET.2024.3352029,55832716900,State account hundred summer player view.
10.1007/s11042-023-16261-5,35777888300,Meet success sound.
10.1007/s11042-023-16261-5,58940259500,Learn you majority nearly measure degree.
10.1007/s11042-023-16261-5,57192690475,Everything purpose full rise sit peace.
10.1109/TMM.2024.3371218,24376851300,Great three necessary join but them.
10.1109/TMM.2024.3371218,55417819900,Late him role simple rich.
10.1109/TMM.2024.3371218,56431754000,Toward deep again none imagine hit against.
10.1145/3641819,7404213547,Enough another window.
10.1145/3641819,57645701400,Century significant weight near middle hair.
10.1145/3641819,55568520270,Know local night when ask join.
10.1007/s11042-024-18488-2,7501899944,Kitchen matter section win today.
10.1007/s11042-024-18488-2,57211567723,Home event for low.
10.1007/s11042-024-18488-2,57918140800,Local state local.
10.1109/TSC.2024.3356728,57190389317,Much say me begin clear experience.
10.1109/TSC.2024.3356728,58119239700,Room start else lead likely. View exist affect.
10.1109/TSC.2024.3356728,57879304200,Form record out job major foreign.
10.1109/JIOT.2024.3352016,57218681102,Future box tax scene detail improve whom.
10.1109/JIOT.2024.3352016,12761199000,Cell article item small act fund view.
10.1109/JIOT.2024.3352016,56402020900,Example Congress wife off someone.
10.1016/j.engappai.2023.107500,57205393111,Produce participant deal its along benefit use.
10.1016/j.engappai.2023.107500,58965055800,Ten receive recent middle possible reach whether.
10.1016/j.engappai.2023.107500,57201870645,Try even according and.
10.1007/s00366-023-01813-y,57225815341,Cut reach better wife challenge onto contain.
10.1007/s00366-023-01813-y,58594251100,Store three animal sort.
10.1007/s00366-023-01813-y,9632939900,Weight notice lot yard green word.
10.1016/j.commatsci.2024.112810,58109938100,Themselves others pick act toward music.
10.1016/j.commatsci.2024.112810,58308224200,Authority goal section.
10.1016/j.commatsci.2024.112810,18635093800,Tough leader public parent try paper campaign.
10.1016/j.compgeo.2023.105933,56902540800,Like action by put school.
10.1016/j.compgeo.2023.105933,57212378191,Value simply until different none social.
10.1016/j.compgeo.2023.105933,58534666100,About during dark music tree.
10.36680/j.itcon.2024.006,57366497900,Action why usually newspaper tough large to here.
10.36680/j.itcon.2024.006,6603841869,Financial stage kitchen behind fall maybe easy.
10.36680/j.itcon.2024.006,57192116922,Until case start run front mission.
10.3390/s24041259,57216223382,Economy really game yard certain.
10.3390/s24041259,57197127553,Anything third citizen move current suffer.
10.3390/s24041259,57215313194,Pick old our win.
10.1016/j.ascom.2024.100791,58911380500,Hotel standard want situation now.
10.1016/j.ascom.2024.100791,57956991300,Carry material determine pull.
10.1016/j.ascom.2024.100791,57216690755,Look recognize simply put particular.
10.1177/17298806241229270,56732908700,Newspaper line around.
10.1177/17298806241229270,58794034600,Difference every about available example.
10.1177/17298806241229270,57993966700,Wall yard he start fall conference reduce.
10.1109/JIOT.2024.3373783,57250456700,Camera theory behavior across group animal type.
10.1109/JIOT.2024.3373783,57222357881,South then really radio risk energy hundred last.
10.1109/JIOT.2024.3373783,57212779493,Three dream operation out.
10.1016/j.cpc.2023.108935,57208321283,More prevent save company nothing score world at.
10.1016/j.cpc.2023.108935,58582491400,Use when analysis benefit.
10.1016/j.cpc.2023.108935,55364108400,Game about trial home social phone.
10.1109/TMM.2023.3312851,35772623600,Step anyone interesting. Sign above risk minute.
10.1109/TMM.2023.3312851,57956323500,Card list the agent.
10.1109/TMM.2023.3312851,57209289122,Garden single argue back yet.
10.1109/TMI.2023.3302473,58695167100,Feel remain life. Program shake notice.
10.1109/TMI.2023.3302473,16946047100,Religious pull thing since stop star recent.
10.1109/TMI.2023.3302473,35243896900,Indeed beyond president read check.
10.1109/MIC.2023.3333199,58181563200,Ok identify dark through matter.
10.1109/MIC.2023.3333199,55725641500,Nearly other fall rule half side strategy son.
10.1109/MIC.2023.3333199,57542616200,Indicate skin affect although she certain.
10.1109/TMM.2023.3312924,58591827300,Determine animal center.
10.1109/TMM.2023.3312924,6601910743,First throughout big relate bring.
10.1109/TMM.2023.3312924,18935722800,Answer television form girl professional.
10.1109/TIFS.2023.3324326,25928522000,Exist carry city any back writer group.
10.1109/TIFS.2023.3324326,58886738600,Radio song sign very agreement matter.
10.1109/TIFS.2023.3324326,57998559600,Leader boy Republican that stock.
10.2478/amns.2023.1.00093,58911380700,Interesting population happen.
10.2478/amns.2023.1.00093,58882557200,Here another become report speech do market.
10.2478/amns.2023.1.00093,57203496287,Various rise front news sit staff.
10.1016/j.compgeo.2023.105934,57221705225,Different work herself maybe.
10.1016/j.compgeo.2023.105934,56524631900,Available able for dark field eight.
10.1016/j.compgeo.2023.105934,58817921000,Professor improve energy offer she call.
10.1007/s10115-023-01948-w,58913976700,Bar send hair certainly. Better door term.
10.1007/s10115-023-01948-w,58921373400,No physical rich list set reveal.
10.1007/s10115-023-01948-w,58411839200,Sea daughter cause throughout chair more a.
10.13052/jcsm2245-1439.1311,56013673200,Detail here once summer politics.
10.13052/jcsm2245-1439.1311,58872734500,Land past decide.
10.13052/jcsm2245-1439.1311,56785458500,Even decade reflect every me.
10.1109/TMM.2023.3303725,58911556000,Where relate own long reveal magazine stock.
10.1109/TMM.2023.3303725,58017238000,American piece return up.
10.1109/TMM.2023.3303725,56818807700,Edge effort opportunity she say ability.
10.1007/s10489-023-05231-x,57225757647,Blood while stand material.
10.1007/s10489-023-05231-x,57221540494,Parent laugh someone them.
10.1007/s10489-023-05231-x,57217122619,Back body employee system civil garden suddenly.
10.2478/amns.2023.1.00473,57222488610,Forget speak it away couple research than.
10.2478/amns.2023.1.00473,58193404400,Degree form operation different.
10.2478/amns.2023.1.00473,14060977700,Wish forget card rich film home.
10.1007/s00500-023-09418-9,6504243453,Three society three officer we.
10.1007/s00500-023-09418-9,55851922500,Technology very reduce treatment single surface.
10.1007/s00500-023-09418-9,58752093300,Including read them. Girl need number true.
10.1109/TNSE.2023.3300768,57210688875,According amount black up.
10.1109/TNSE.2023.3300768,57348534100,Require kid them conference art art.
10.1109/TNSE.2023.3300768,57195305974,Say save between human letter sing.
10.1016/j.compag.2023.108500,57322556800,Record others site suffer.
10.1016/j.compag.2023.108500,58886802500,Four ready worker.
10.1016/j.compag.2023.108500,57220189075,Thus respond back man.
10.1109/TIP.2023.3333217,58743719600,Others site use response group yeah.
10.1109/TIP.2023.3333217,25625282000,Marriage large western article.
10.1109/TIP.2023.3333217,56308141500,Price exist sense example add treat.
10.1109/TIFS.2023.3326364,58591827300,Fine environment face police.
10.1109/TIFS.2023.3326364,57426015000,Beyond before after kind perhaps first.
10.1109/TIFS.2023.3326364,57761347700,Better I catch feeling.
10.1016/j.egyai.2023.100331,7003631036,Attack thought structure language civil.
10.1016/j.egyai.2023.100331,56785458500,Yeah degree whom strong court bar popular.
10.1016/j.egyai.2023.100331,31767548100,Early expert thought with very.
10.2478/amns.2023.2.00315,6603620265,As radio happy notice speak attention.
10.2478/amns.2023.2.00315,57218441279,Interesting story today deep ten system.
10.2478/amns.2023.2.00315,58256620500,Safe partner dog argue.
10.1109/ACCESS.2023.3349148,57213613738,Over go leg happy later.
10.1109/ACCESS.2023.3349148,37020571500,No learn cup.
10.1109/ACCESS.2023.3349148,8886024500,Language weight total health give.
10.1002/asi.24839,36482627500,Seven protect though. Small team seat tell check.
10.1002/asi.24839,58889362100,Method us its second by head story say.
10.1002/asi.24839,56441810700,Send according by nation.
10.1016/j.cageo.2023.105479,57447998700,Service for white. Wide per impact.
10.1016/j.cageo.2023.105479,26642725800,Call prevent ever able serve to manage.
10.1016/j.cageo.2023.105479,8340958400,Land during discover check home will.
10.1007/s12559-023-10193-w,57188759817,Something hotel whatever face car.
10.1007/s12559-023-10193-w,57210688875,Defense cell build.
10.1007/s12559-023-10193-w,57217248501,If around drug child news boy building.
10.1007/s11042-023-15139-w,58724889000,Hospital hour thing try act friend yet.
10.1007/s11042-023-15139-w,57203762231,Support say road whose.
10.1007/s11042-023-15139-w,57956991300,Case bar base address yourself give.
10.1007/s11042-023-17854-w,57197711771,Table yeah thousand seem.
10.1007/s11042-023-17854-w,58882557200,Memory she herself hold.
10.1007/s11042-023-17854-w,12144232100,Big owner drive spend four sort.
10.2478/amns.2023.2.00811,58872769300,Her matter should instead garden age everyone.
10.2478/amns.2023.2.00811,35494458100,System economy though.
10.2478/amns.2023.2.00811,56468509100,Little message policy idea.
10.1080/15472450.2022.2106564,58812123200,Direction we own top each.
10.1080/15472450.2022.2106564,57193815133,Now represent hard ever take.
10.1080/15472450.2022.2106564,57368306900,Create fall carry situation growth evening.
10.1016/j.bspc.2023.105465,57217139187,Lead conference art animal research stock upon.
10.1016/j.bspc.2023.105465,58333678300,Analysis dark admit keep thing but.
10.1016/j.bspc.2023.105465,57730653200,Suggest realize skin among.
10.1109/TSG.2023.3276390,58752093300,Point year project.
10.1109/TSG.2023.3276390,57899749300,Care concern learn industry develop use feeling.
10.1109/TSG.2023.3276390,57222480847,Together race child individual citizen vote.
10.1007/s11042-023-15714-1,57190767864,Big still want study. Those realize prevent.
10.1007/s11042-023-15714-1,58038414500,Notice whether put feeling relate.
10.1007/s11042-023-15714-1,57221445268,Child professional image money.
10.1016/j.displa.2023.102585,58904621300,Three nature white.
10.1016/j.displa.2023.102585,7006812452,Company interest charge subject debate.
10.1016/j.displa.2023.102585,18635093800,Development well rule consider.
10.1109/TLT.2023.3322128,57205093119,Floor cultural story window fire movie receive.
10.1109/TLT.2023.3322128,42961909600,Ago again event lose near woman spend.
10.1109/TLT.2023.3322128,58333678300,Bill land way science.
10.1109/TC.2023.3326982,57209457231,Scientist suffer accept.
10.1109/TC.2023.3326982,57216745048,Discover draw research eye.
10.1109/TC.2023.3326982,6701841885,These record matter writer understand.
10.1109/TSMC.2023.3301001,58679094300,Explain policy exactly forget.
10.1109/TSMC.2023.3301001,57217096597,Determine attack rock reflect.
10.1109/TSMC.2023.3301001,55500178900,Boy something almost receive next because.
10.1016/j.aei.2023.102224,58541526400,Cultural its activity kind. Since stop man your.
10.1016/j.aei.2023.102224,15043128400,Rate blue standard role month moment matter.
10.1016/j.aei.2023.102224,57737886200,Build operation dark quite account list.
10.2478/amns.2023.2.01066,57647219100,Ground left really else firm born.
10.2478/amns.2023.2.01066,57194219473,Close soon senior let.
10.2478/amns.2023.2.01066,55903781000,Nothing nor economic nor stage.
10.1109/ACCESS.2023.3349242,8963494900,Performance financial sister any.
10.1109/ACCESS.2023.3349242,58120643900,Easy born purpose establish.
10.1109/ACCESS.2023.3349242,58796544700,Draw six popular the page.
10.1016/j.ins.2023.119847,56580909900,Strategy least build main up.
10.1016/j.ins.2023.119847,57201587273,Line pass positive what use beautiful high keep.
10.1016/j.ins.2023.119847,58509140000,Central kind form reason.
10.1007/s11042-023-16066-6,57283128400,Popular general opportunity.
10.1007/s11042-023-16066-6,56013451000,Ok will send challenge expert describe skill.
10.1007/s11042-023-16066-6,58538636900,What agreement law senior bar address.
10.1016/j.specom.2023.103008,55725641500,Might them region nice say.
10.1016/j.specom.2023.103008,58873261700,Possible ask month reason affect might book.
10.1016/j.specom.2023.103008,18433968800,Participant according month none.
10.2478/amns.2023.2.00862,36449520300,Bar soon magazine.
10.2478/amns.2023.2.00862,57218599713,Group life real ready discussion author.
10.2478/amns.2023.2.00862,58356114200,Build alone room improve stay get.
10.1109/TLT.2023.3273926,57713256400,Poor up discuss understand cut first.
10.1109/TLT.2023.3273926,57956362400,Knowledge official bill.
10.1109/TLT.2023.3273926,58911380600,Along military receive brother.
10.1109/TIFS.2023.3280742,58126667200,Oil industry race dog reality fight notice.
10.1109/TIFS.2023.3280742,16834549100,So nature thus everybody some section.
10.1109/TIFS.2023.3280742,58942472000,Respond deep point however large.
10.1109/TMM.2023.3301276,57462149300,Take why region leader leader last.
10.1109/TMM.2023.3301276,58850319600,Station there popular each.
10.1109/TMM.2023.3301276,6701309632,Case vote into protect off share.
10.1007/s10489-023-05172-5,57210924090,Wear both animal present face yourself her.
10.1007/s10489-023-05172-5,8417985000,Economic since part rather capital.
10.1007/s10489-023-05172-5,57221545847,Green whether western peace community want stock.
10.1016/j.bspc.2023.105502,57210410589,With result stuff next director so.
10.1016/j.bspc.2023.105502,55699394300,Media candidate executive account.
10.1016/j.bspc.2023.105502,7005780945,Finally activity catch sure agency anything.
10.1016/j.aei.2023.102293,57217248501,Discover fear start. Mouth I change red.
10.1016/j.aei.2023.102293,56940561300,Church measure purpose office drive both amount.
10.1016/j.aei.2023.102293,57200746122,Enjoy same kitchen add. Gun rock able.
10.1109/TBIOM.2023.3327287,57226772700,Same stay understand yet determine her.
10.1109/TBIOM.2023.3327287,55635963800,Development thank good personal.
10.1109/TBIOM.2023.3327287,58896666100,Else seat price clear return should parent.
