start_id,end_id
10.1080/09540091.2024.2323059,10.1145/3579027.3608990
10.1080/09540091.2024.2323059,10.1109/SmartCloud58862.2023.00020
10.1080/09540091.2024.2323059,10.1109/ACII59096.2023.10388135
10.1080/09540091.2024.2323059,10.1108/JMTM-03-2023-0114
10.1080/09540091.2024.2323059,10.1016/j.eswa.2023.121324
10.1080/09540091.2024.2323059,10.1109/IEMENTech60402.2023.10423480
10.1080/09540091.2024.2323059,10.1145/3609956.3609968
10.1080/09540091.2024.2323059,10.1109/ICITES59818.2023.10356864
10.1080/09540091.2024.2323059,10.1145/3615890.3628537
10.1080/09540091.2024.2323059,10.4230/LIPIcs.ICDT.2023.3
10.1080/09540091.2024.2323059,10.1109/CISCT57197.2023.10351417
10.1080/09540091.2024.2323059,10.1145/3603165.3607435
10.1080/09540091.2024.2323059,10.1007/s11760-024-03063-x
10.1080/09540091.2024.2323059,10.1109/ICAICA58456.2023.10405528
10.1080/09540091.2024.2323059,10.1109/ICICIS58388.2023.10391183
10.1080/09540091.2024.2323059,10.1145/3592307.3592335
10.1080/09540091.2024.2323059,10.1145/3595360.3595858
10.1080/09540091.2024.2323059,10.1145/3618257.3624843
10.1080/09540091.2024.2323059,10.1145/3539618.3591637
10.1080/09540091.2024.2323059,10.1145/3555041.3589400
10.1080/09540091.2024.2323059,10.1109/ICTBIG59752.2023.10456144
10.1080/09540091.2024.2323059,10.3934/electreng.2024004
10.1080/09540091.2024.2323059,10.1109/ICSIMA59853.2023.10373533
10.1080/09540091.2024.2323059,10.5194/isprs-archives-XLVIII-1-W1-2023-311-2023
10.1080/09540091.2024.2323059,10.1109/SITA60746.2023.10373691
10.1080/09540091.2024.2323059,10.1145/3588195.3595942
10.1080/09540091.2024.2323059,10.1109/TCSS.2024.3374642
10.1080/09540091.2024.2323059,10.1109/ICAIHC59020.2023.10430485
10.1007/s40031-024-01006-1,10.1145/3583133.3590662
10.1007/s40031-024-01006-1,10.3934/electreng.2024004
10.1007/s40031-024-01006-1,10.1002/asi.24855
10.1007/s40031-024-01006-1,10.1109/CINTI59972.2023.10381957
10.1007/s40031-024-01006-1,10.4230/LIPIcs.ICDT.2023.10
10.1007/s40031-024-01006-1,10.1016/j.jmgm.2023.108669
10.1007/s40031-024-01006-1,10.1109/SUMMA60232.2023.10349498
10.1007/s40031-024-01006-1,10.4230/LIPIcs.ICDT.2023.5
10.1007/s40031-024-01006-1,10.1016/j.jbi.2024.104603
10.1007/s40031-024-01006-1,10.1109/ICECA58529.2023.10395674
10.1007/s40031-024-01006-1,10.1145/3576840.3578281
10.1007/s40031-024-01006-1,10.1109/ICRAMET60171.2023.10366632
10.1007/s40031-024-01006-1,10.1016/j.jnlest.2024.100234
10.1007/s40031-024-01006-1,10.1109/ACCESS.2023.3349242
10.1007/s40031-024-01006-1,10.1002/sam.11673
10.1007/s40031-024-01006-1,10.1007/s11760-024-03063-x
10.1007/s40031-024-01006-1,10.1109/ACII59096.2023.10388135
10.1007/s40031-024-01006-1,10.1016/j.eswa.2023.121924
10.1007/s40031-024-01006-1,10.1109/SmartCloud58862.2023.00020
10.1007/s40031-024-01006-1,10.1016/j.iswa.2024.200351
10.1007/s40031-024-01006-1,10.5194/isprs-archives-XLVIII-4-W7-2023-261-2023
10.1007/s40031-024-01006-1,10.1109/MIC.2023.3333199
10.1007/s40031-024-01006-1,10.1145/3575693.3575699
10.1007/s40031-024-01006-1,10.1016/j.ins.2024.120421
10.1007/s40031-024-01006-1,10.1108/IR-11-2023-0284
10.1007/s40031-024-01006-1,10.1109/JBHI.2024.3352513
10.1007/s40031-024-01006-1,10.1016/j.bspc.2024.106069
10.1007/s40031-024-01006-1,10.1109/VCIP59821.2023.10402756
10.1007/s40031-024-01006-1,10.1145/3613917.3613923
10.1007/s40031-024-01006-1,10.1016/j.patcog.2023.110166
10.1007/s40031-024-01006-1,10.1109/GHTC56179.2023.10354568
10.1007/s40031-024-01006-1,10.1109/ICICIS58388.2023.10391183
10.1007/s40031-024-01006-1,10.1109/ACCESS.2023.3344680
10.1007/s40031-024-01006-1,10.1145/3579027.3608990
10.1016/j.cad.2023.103630,10.1016/j.bspc.2023.105502
10.1016/j.cad.2023.103630,10.1109/SSI58917.2023.10387755
10.1145/3633512,10.1142/S0129065724500126
10.1145/3633512,10.2478/amns.2023.2.01066
10.1145/3633512,10.1016/j.compgeo.2024.106135
10.1145/3633512,10.3233/JIFS-231852
10.1145/3633512,10.1109/TPAMI.2023.3334760
10.1145/3633512,10.1016/j.compgeo.2023.105967
10.1145/3633512,10.1145/3603165.3607435
10.1145/3633512,10.1002/asi.24855
10.1145/3633512,10.1002/widm.1525
10.1145/3633512,10.4230/LIPIcs.ICDT.2023.20
10.1145/3633512,10.1145/3584372.3588667
10.1145/3633512,10.1109/ICCCIS60361.2023.10425178
10.1145/3633512,10.1109/MNET.2024.3374080
10.1145/3633512,10.1109/ACCESS.2024.3349487
10.1145/3633512,10.1109/DESSERT61349.2023.10416500
10.1145/3633512,10.1145/3555776.3577733
10.1145/3633512,10.3390/s24051698
10.1145/3633512,10.1109/ICACTA58201.2023.10392861
10.1145/3633512,10.1109/TNET.2024.3352029
10.1145/3633512,10.1016/j.bspc.2023.105791
10.1145/3633512,10.1145/3609956.3609968
10.1145/3633512,10.1016/j.calphad.2023.102658
10.1145/3633512,10.1145/3620678.3624656
10.1145/3633512,10.1109/TDSC.2023.3264567
10.1145/3633512,10.1109/TLT.2023.3273926
10.1145/3633512,10.1109/TSG.2023.3276390
10.1145/3633512,10.1145/3631802.3631821
10.1145/3633512,10.1145/3583120.3586957
10.1145/3633512,10.1021/acs.jcim.3c01617
10.1145/3633512,10.1016/j.csi.2023.103801
10.1145/3633512,10.1109/CANDAR60563.2023.00028
10.1145/3633512,10.1145/3639390.3639393
10.1145/3633512,10.1145/3594441.3594448
10.1145/3633512,10.1109/JIOT.2023.3327738
10.1145/3633512,10.1016/j.eswa.2023.121709
10.1145/3633512,10.1016/j.bspc.2024.106069
10.1145/3633512,10.1145/3617694.3623223
10.1145/3633512,10.1109/JIOT.2024.3365714
10.1145/3633512,10.1145/3589132.3625601
10.1145/3633512,10.1145/3552326.3587434
10.1145/3633512,10.1109/IMCOM60618.2024.10418292
10.1145/3633512,10.4230/LIPIcs.ICDT.2023.10
10.1145/3633512,10.1109/BIGCOM61073.2023.00024
10.1145/3633512,10.1016/j.cmpb.2024.108117
10.1145/3633512,10.22489/CinC.2023.116
10.1145/3633512,10.1145/3580305.3599352
10.1007/s41019-023-00235-6,10.1016/j.engappai.2024.108036
10.1007/s41019-023-00235-6,10.1109/PuneCon58714.2023.10450006
10.1007/s41019-023-00235-6,10.1109/SITA60746.2023.10373691
10.1007/s41019-023-00235-6,10.1145/3615522.3615529
10.1007/s41019-023-00235-6,10.1145/3543873.3587563
10.1007/s41019-023-00235-6,10.1145/3584371.3612990
10.1007/s41019-023-00235-6,10.1186/s40537-023-00857-7
10.1007/s41019-023-00235-6,10.1016/j.procs.2023.11.108
10.1007/s41019-023-00235-6,10.1109/ICoSNIKOM60230.2023.10364398
10.1007/s41019-023-00235-6,10.1021/acs.jcim.3c01812
10.1007/s41019-023-00235-6,10.1145/3584372.3588666
10.1007/s41019-023-00235-6,10.1109/ICRASET59632.2023.10420257
10.1007/s41019-023-00235-6,10.1016/j.compag.2023.108500
10.1007/s41019-023-00235-6,10.3390/s24041259
10.1007/s41019-023-00235-6,10.1016/j.csbj.2024.01.013
10.1007/s41019-023-00235-6,10.1109/JBHI.2024.3368049
10.1007/s41019-023-00235-6,10.1002/sam.11673
10.1007/s41019-023-00235-6,10.1109/IMCOM60618.2024.10418292
10.1007/s41019-023-00235-6,10.1016/j.aei.2023.102293
10.1007/s41019-023-00235-6,10.36680/j.itcon.2024.006
10.1007/s41019-023-00235-6,10.1145/3583788.3583819
10.1007/s41019-023-00235-6,10.1109/COMNETSAT59769.2023.10420796
10.1007/s41019-023-00235-6,10.1145/3617695.3617702
10.1007/s41019-023-00235-6,10.48786/edbt.2023.53
10.1007/s41019-023-00235-6,10.1016/j.ascom.2024.100791
10.1007/s41019-023-00235-6,10.1145/3603163.3609049
10.1007/s41019-023-00235-6,10.1109/ICEDCS60513.2023.00131
10.1007/s41019-023-00235-6,10.1016/j.cageo.2023.105479
10.1007/s41019-023-00235-6,10.1109/TLA.2024.10431420
10.1007/s11042-023-15393-y,10.1109/CANDARW60564.2023.00013
10.1007/s11042-023-15393-y,10.1016/j.calphad.2023.102658
10.1007/s11042-023-15393-y,10.1145/3539618.3591702
10.1007/s11042-023-15393-y,10.1016/j.knosys.2024.111449
10.1007/s11042-023-15393-y,10.1145/3588195.3592982
10.1007/s11042-023-15393-y,10.1109/ACCESS.2024.3362294
10.1007/s11042-023-15393-y,10.1145/3576840.3578281
10.1007/s11042-023-15393-y,10.23919/SICE59929.2023.10354252
10.1007/s11042-023-15393-y,10.5194/isprs-archives-XLVIII-1-W1-2023-311-2023
10.1007/s11042-023-15393-y,10.1109/ACCESS.2024.3362247
10.1007/s11042-023-15393-y,10.1109/ICCCIS60361.2023.10425178
10.1007/s11042-023-15393-y,10.1109/ICIC60109.2023.10381942
10.1007/s11042-023-15393-y,10.1016/j.cogsys.2024.101216
10.1007/s11042-023-15393-y,10.1145/3589132.3625601
10.1007/s11042-023-15393-y,10.1145/3639390.3639393
10.1007/s11042-023-15393-y,10.1007/s00034-023-02544-7
10.1007/s11042-023-15393-y,10.1109/IEMENTech60402.2023.10423480
10.1007/s11042-023-15393-y,10.26615/978-954-452-090-8_002
10.1007/s11042-023-15393-y,10.1109/IC-RVITM60032.2023.10435190
10.1007/s11042-023-15393-y,10.48786/edbt.2023.42
10.1007/s11042-023-15393-y,10.1016/j.bspc.2023.105750
10.1007/s11042-023-15393-y,10.1145/3584372.3588666
10.1007/s11042-023-15393-y,10.1109/TLT.2023.3322128
10.1007/s11042-023-15393-y,10.1145/3584371.3612997
10.1007/s11042-023-15393-y,10.1016/j.iswa.2023.200310
10.1007/s11042-023-15393-y,10.4230/LIPIcs.ICDT.2023.24
10.1007/s11042-023-15393-y,10.1109/TCSS.2024.3374642
10.1109/THMS.2023.3329536,10.1109/MIC.2023.3333199
10.1109/ACCESS.2024.3380198,10.1145/3640824.3640869
10.1109/ACCESS.2024.3380198,10.1109/TC.2023.3326982
10.1109/ACCESS.2024.3380198,10.1109/ICEDCS60513.2023.00084
10.1109/ACCESS.2024.3380198,10.1201/9781032684994-76
10.1109/ACCESS.2024.3380198,10.1021/acs.jcim.3c01455
10.1109/ACCESS.2024.3380198,10.1016/j.ins.2024.120272
10.1109/ACCESS.2024.3380198,10.1007/s11042-023-17997-w
10.1109/ACCESS.2024.3380198,10.3390/s24041259
10.1109/ACCESS.2024.3380198,10.4230/LIPIcs.ICDT.2024.15
10.1109/ACCESS.2024.3380198,10.1109/VizSec60606.2023.00011
10.1109/ACCESS.2024.3380198,10.1109/TSMC.2023.3301001
10.1109/ACCESS.2024.3380198,10.1109/TSG.2023.3276390
10.1109/ACCESS.2024.3380198,10.1186/s12859-024-05634-8
10.1109/ACCESS.2024.3380198,10.4230/LIPIcs.ICDT.2023.19
10.1109/ACCESS.2024.3380198,10.3934/electreng.2024004
10.1109/ACCESS.2024.3380198,10.1109/DSC61021.2023.10354217
10.1109/ACCESS.2024.3380198,10.1016/j.future.2023.09.024
10.1109/ACCESS.2024.3380198,10.1002/asi.24855
10.1109/ACCESS.2024.3380198,10.1007/s11042-023-17013-1
10.1109/ACCESS.2024.3380198,10.1109/LA-CCI58595.2023.10409408
10.1021/acs.jcim.3c01455,10.1145/3555041.3590817
10.1021/acs.jcim.3c01455,10.1186/s12859-024-05764-z
10.1021/acs.jcim.3c01455,10.1145/3613917.3613923
10.1021/acs.jcim.3c01455,10.1016/j.iswa.2023.200310
10.1021/acs.jcim.3c01455,10.22489/CinC.2023.116
10.1021/acs.jcim.3c01455,10.2478/amns.2023.2.00315
10.1021/acs.jcim.3c01455,10.1109/TMM.2023.3312851
10.1021/acs.jcim.3c01455,10.1145/3588195.3592982
10.1021/acs.jcim.3c01455,10.1016/j.ins.2024.120262
10.1021/acs.jcim.3c01455,10.1145/3583788.3583819
10.1021/acs.jcim.3c01455,10.1016/j.calphad.2023.102658
10.1021/acs.jcim.3c01455,10.1109/CINTI59972.2023.10381957
10.1021/acs.jcim.3c01455,10.1109/ICDACAI59742.2023.00127
10.1021/acs.jcim.3c01455,10.1016/j.csi.2023.103801
10.1021/acs.jcim.3c01455,10.1145/3545947.3576350
10.1021/acs.jcim.3c01455,10.1145/3634848.3634859
10.1021/acs.jcim.3c01455,10.1109/ICSSS58085.2023.10407074
10.1021/acs.jcim.3c01455,10.1002/asi.24839
10.1021/acs.jcim.3c01455,10.1145/3589132.3625623
10.1021/acs.jcim.3c01455,10.1007/s10055-023-00900-1
10.1021/acs.jcim.3c01455,10.1145/3593856.3595905
10.1021/acs.jcim.3c01455,10.1108/IR-11-2023-0284
10.1021/acs.jcim.3c01455,10.1145/3615890.3628537
10.1021/acs.jcim.3c01455,10.1007/s41315-023-00310-1
10.1007/s11042-024-18691-1,10.1007/s11128-024-04288-y
10.1007/s11042-024-18691-1,10.1016/j.future.2023.09.024
10.1007/s11042-024-18691-1,10.1109/ICEDCS60513.2023.00059
10.1007/s11042-024-18691-1,10.1145/3606843.3606859
10.1007/s11042-024-18691-1,10.1145/3544549.3585794
10.1007/s11042-024-18691-1,10.1109/JBHI.2023.3331975
10.1007/s11042-024-18691-1,10.1109/CIPAE60493.2023.00081
10.1007/s11042-024-18691-1,10.1109/IEMENTech60402.2023.10423485
10.1007/s11042-024-18691-1,10.48786/edbt.2023.74
10.1007/s11042-024-18691-1,10.1109/ICNGN59831.2023.10396786
10.1007/s11042-024-18691-1,10.1145/3627535.3638478
10.1007/s11042-024-18691-1,10.1080/09540091.2024.2323059
10.1007/s11042-024-18691-1,10.1016/j.bspc.2023.105750
10.1109/ACCESS.2024.3381032,10.1109/TLA.2024.10431420
10.1109/ACCESS.2024.3381032,10.1109/TBDATA.2023.3342619
10.1109/ACCESS.2024.3381032,10.1002/widm.1525
10.1109/ACCESS.2024.3381032,10.1109/THMS.2024.3351138
10.1109/ACCESS.2024.3381032,10.1109/ICEFEET59656.2023.10452246
10.1109/ACCESS.2024.3381032,10.1145/3603163.3609049
10.1109/ACCESS.2024.3381032,10.1021/acs.jcim.3c00870
10.1109/ACCESS.2024.3381032,10.1038/s41746-023-00994-6
10.1109/ACCESS.2024.3381032,10.1016/j.jvcir.2023.104033
10.1109/ACCESS.2024.3381032,10.1109/TMM.2024.3371218
10.1109/ACCESS.2024.3381032,10.1145/3597465.3605224
10.1109/ACCESS.2024.3381032,10.1007/s10489-023-05231-x
10.1109/ACCESS.2024.3381032,10.1145/3634848.3634859
10.1109/ACCESS.2024.3381032,10.1109/ICSIMA59853.2023.10373533
10.1109/ACCESS.2024.3381032,10.1109/IJCB57857.2023.10449189
10.1109/ACCESS.2024.3381032,10.23919/SICE59929.2023.10354252
10.1109/ACCESS.2024.3381032,10.1109/ICAICA58456.2023.10405528
10.1109/ACCESS.2024.3381032,10.1007/s12559-023-10193-w
10.1109/ACCESS.2024.3381032,10.1109/JBHI.2024.3368049
10.1109/ACCESS.2024.3381032,10.1109/IEMENTech60402.2023.10423480
10.1109/ACCESS.2024.3381032,10.1145/3620678.3624668
10.1109/ACCESS.2024.3381032,10.1016/j.calphad.2023.102658
10.1109/ACCESS.2024.3381032,10.4230/LIPIcs.ICDT.2023.3
10.1109/ACCESS.2024.3381032,10.1109/SIPAIM56729.2023.10373523
10.1109/ACCESS.2024.3381032,10.1109/JBHI.2023.3331975
10.1109/ACCESS.2024.3381032,10.3390/s24051686
10.1109/ACCESS.2024.3381032,10.2478/amns.2023.2.00315
10.1109/ACCESS.2024.3381032,10.1109/NKCon59507.2023.10396396
10.1109/ACCESS.2024.3381032,10.1007/s11042-023-16261-5
10.1109/ACCESS.2024.3381032,10.36680/j.itcon.2024.006
10.1109/ACCESS.2024.3381032,10.1109/ACCESS.2023.3345452
10.1109/ACCESS.2024.3381032,10.1145/3545947.3576350
10.1109/ACCESS.2024.3381032,10.1145/3543873.3587563
10.1109/ACCESS.2024.3381032,10.1109/ACCESS.2023.3349242
10.1109/ACCESS.2024.3381032,10.1109/TIFS.2024.3368892
10.1109/ACCESS.2024.3381032,10.3233/ATDE221245
10.1109/ACCESS.2024.3381032,10.1145/3584371.3613022
10.1109/ACCESS.2024.3381032,10.13052/jcsm2245-1439.1311
10.1109/ACCESS.2024.3381032,10.5194/isprs-archives-XLVIII-1-W1-2023-311-2023
10.1109/ACCESS.2024.3381032,10.1109/TNET.2024.3352029
10.1109/ACCESS.2024.3381032,10.1109/AIIIP61647.2023.00007
10.1109/ACCESS.2024.3381032,10.1145/3576915.3624394
10.1109/ACCESS.2024.3381032,10.1145/3580305.3599395
10.1109/ACCESS.2024.3381032,10.1109/IEMENTech60402.2023.10423464
10.1109/ACCESS.2024.3381032,10.1109/ICSC58660.2023.10449764
10.1109/ACCESS.2024.3381032,10.1007/s11042-023-17997-w
10.1109/ACCESS.2024.3381032,10.1145/3609956.3609968
10.1109/ACCESS.2024.3381032,10.1109/TBIOM.2023.3327287
10.1109/ACCESS.2024.3381032,10.1109/TKDE.2024.3363009
10.1109/ACCESS.2024.3381032,10.1145/3552326.3587434
10.1109/ACCESS.2024.3383313,10.1109/ACCESS.2023.3346997
10.1109/ACCESS.2024.3383313,10.1145/3633512
10.1109/ACCESS.2024.3383313,10.1109/TSMC.2023.3301001
10.1109/ACCESS.2024.3383313,10.1016/j.specom.2024.103047
10.1109/ACCESS.2024.3383313,10.1007/s11042-023-17997-w
10.1109/ACCESS.2024.3383313,10.1007/s10489-023-05172-5
10.1109/ACCESS.2024.3383313,10.1109/IEMENTech60402.2023.10423485
10.1109/ACCESS.2024.3383313,10.1145/3614008.3614044
10.1109/ACCESS.2024.3383313,10.1016/j.bspc.2023.105502
10.1109/ACCESS.2024.3383313,10.1109/ICACTA58201.2023.10392861
10.1109/ACCESS.2024.3383313,10.1109/VizSec60606.2023.00011
10.1109/ACCESS.2024.3383313,10.1145/3544549.3585794
10.1109/ACCESS.2024.3383313,10.1145/3638837.3638845
10.1109/ACCESS.2024.3383313,10.1145/3555041.3589402
10.1109/ACCESS.2024.3383313,10.1016/j.eswa.2023.121924
10.1109/ACCESS.2024.3383313,10.1145/3580305.3599543
10.1109/ACCESS.2024.3383313,10.1016/j.displa.2023.102585
10.1109/ACCESS.2024.3383313,10.1016/j.future.2023.09.024
10.1109/ACCESS.2024.3383313,10.1016/j.procs.2023.11.108
10.1109/ACCESS.2024.3383313,10.1145/3555041.3589400
10.1109/ACCESS.2024.3383313,10.3233/JIFS-223030
10.1109/ACCESS.2024.3383313,10.1145/3592980.3595316
10.1109/ACCESS.2024.3383313,10.1145/3555776.3577772
10.1109/ACCESS.2024.3383313,10.1109/DESSERT61349.2023.10416531
10.1109/ACCESS.2024.3383313,10.1016/j.eswa.2023.121324
10.1109/ACCESS.2024.3383313,10.1016/j.compgeo.2023.105967
10.1109/ACCESS.2024.3383313,10.1007/s11128-024-04346-5
10.1109/ACCESS.2024.3383313,10.1109/ICAR58858.2023.10406721
10.1109/ACCESS.2024.3383313,10.5194/isprs-archives-XLVIII-4-W7-2023-261-2023
10.1109/ACCESS.2024.3383313,10.1016/j.ins.2024.120257
10.1109/ACCESS.2024.3383313,10.1145/3592980.3595311
10.1109/ACCESS.2024.3383313,10.1145/3640824.3640869
10.1109/THMS.2024.3351138,10.1007/s00034-023-02544-7
10.1109/THMS.2024.3351138,10.1109/TMM.2023.3312924
10.1109/THMS.2024.3351138,10.3390/s24041209
10.1109/THMS.2024.3351138,10.1109/CANDAR60563.2023.00028
10.1109/THMS.2024.3351138,10.1109/ICEFEET59656.2023.10452246
10.1109/THMS.2024.3351138,10.1145/3580305.3599405
10.1109/THMS.2024.3351138,10.1016/j.conengprac.2024.105843
10.1109/THMS.2024.3351138,10.1109/ACIIS59385.2023.10367332
10.1109/THMS.2024.3351138,10.1109/NKCon59507.2023.10396396
10.1109/THMS.2024.3351138,10.1109/TKDE.2024.3359710
10.1109/THMS.2024.3351138,10.1016/j.compbiomed.2024.108220
10.1109/THMS.2024.3351138,10.1109/ICICyTA60173.2023.10428947
10.1109/THMS.2024.3351138,10.1007/s00521-023-09296-0
10.1109/THMS.2024.3351138,10.1109/IEMENTech60402.2023.10423485
10.1109/THMS.2024.3351138,10.1007/s00366-023-01813-y
10.1109/THMS.2024.3351138,10.1016/j.bspc.2023.105823
10.1109/THMS.2024.3351138,10.1016/j.compbiomed.2024.108195
10.1109/THMS.2024.3351138,10.1007/s12065-022-00800-4
10.1109/THMS.2024.3351138,10.1109/ICICIS58388.2023.10391183
10.1109/THMS.2024.3351138,10.1109/ICEDCS60513.2023.00059
10.1109/THMS.2024.3351138,10.1016/j.specom.2024.103047
10.1109/THMS.2024.3351138,10.1109/ACCESS.2024.3362247
10.1109/THMS.2024.3351138,10.3390/s24020507
10.1109/THMS.2024.3351138,10.1109/ICICIS56802.2023.10430275
10.1109/THMS.2024.3351138,10.1016/j.comtox.2024.100304
10.1109/THMS.2024.3351138,10.48786/edbt.2023.52
10.1109/THMS.2024.3351138,10.3390/s24041259
10.1109/THMS.2024.3351138,10.1145/3555041.3589400
10.1109/THMS.2024.3351138,10.1021/acs.jcim.3c00870
10.1109/THMS.2024.3351138,10.1109/ICEDCS60513.2023.00105
10.1109/THMS.2024.3351138,10.3390/s24010008
10.1109/THMS.2024.3351138,10.1145/3577163.3595091
10.1109/THMS.2024.3351138,10.1145/3576841.3589614
10.1109/THMS.2024.3351138,10.1145/3555776.3577772
10.1109/THMS.2024.3351138,10.1016/j.eswa.2023.122754
10.1109/THMS.2024.3351138,10.1145/3584372.3588667
10.1109/THMS.2024.3351138,10.1109/BIGCOM61073.2023.00024
10.1109/THMS.2024.3351138,10.1007/s11042-023-15139-w
10.1109/THMS.2024.3351138,10.1007/s40031-024-01006-1
10.1109/ACCESS.2023.3345452,10.1145/3618257.3624843
10.1109/ACCESS.2023.3345452,10.1109/SSI58917.2023.10387755
10.1109/ACCESS.2023.3345452,10.1145/3603163.3609049
10.1109/ACCESS.2023.3345452,10.4230/LIPIcs.ICDT.2023.7
10.1109/ACCESS.2023.3345452,10.1145/3631802.3631821
10.1109/ACCESS.2023.3345452,10.1145/3617695.3617702
10.1109/ACCESS.2023.3345452,10.1109/JBHI.2023.3337261
10.1109/ACCESS.2023.3345452,10.3233/JIFS-223030
10.1109/ACCESS.2023.3345452,10.1109/ICTBIG59752.2023.10456032
10.1109/ACCESS.2023.3345452,10.1145/3615522.3615555
10.1109/ACCESS.2023.3345452,10.3233/ATDE221245
10.1109/ACCESS.2023.3345452,10.1145/3580305.3599543
10.1109/ACCESS.2023.3345452,10.1016/j.displa.2023.102625
10.1109/ACCESS.2023.3345452,10.1109/TIFS.2023.3326364
10.1109/ACCESS.2023.3345452,10.1016/j.jbi.2024.104603
10.1109/ACCESS.2023.3345452,10.2478/amns.2023.1.00093
10.1109/ACCESS.2023.3345452,10.1109/TIFS.2023.3324326
10.1109/ACCESS.2023.3345452,10.1021/acs.jcim.3c01810
10.1109/ACCESS.2023.3345452,10.1109/TBIOM.2024.3377686
10.1109/ACCESS.2023.3345452,10.1145/3603165.3607435
10.1109/ACCESS.2023.3345452,10.1109/IEMENTech60402.2023.10423485
10.1109/ACCESS.2023.3345452,10.1016/j.bspc.2023.105823
10.1109/ACCESS.2023.3345452,10.1145/3615890.3628537
10.1109/ACCESS.2023.3345452,10.1016/j.bspc.2023.105750
10.1109/ACCESS.2023.3345452,10.1108/VJIKMS-09-2021-0222
10.1109/ACCESS.2023.3345452,10.1145/3545945.3569727
10.1109/ACCESS.2023.3345452,10.1016/j.dsm.2023.12.002
10.1109/ACCESS.2023.3345452,10.1145/3539618.3591702
10.1109/ACCESS.2023.3345452,10.1109/CATS58046.2023.10424267
10.1109/ACCESS.2023.3345452,10.4230/LIPIcs.ICDT.2024.20
10.1109/ACCESS.2023.3345452,10.1145/3637494.3637516
10.1109/ACCESS.2023.3345452,10.1109/TMM.2023.3312851
10.1109/ACCESS.2023.3345452,10.1021/acs.jcim.3c00870
10.1109/ACCESS.2023.3345452,10.1016/j.procs.2023.11.007
10.1109/ACCESS.2023.3345452,10.1109/ACCESS.2024.3381032
10.1109/ACCESS.2023.3345452,10.1109/TDSC.2023.3264567
10.1109/ACCESS.2023.3345452,10.1007/s40031-024-01006-1
10.1109/ACCESS.2023.3345452,10.1002/asi.24855
10.3390/s24020507,10.1109/TC.2023.3326982
10.3390/s24020507,10.1109/TNSE.2023.3300768
10.3390/s24020507,10.1007/s11042-023-17997-w
10.3390/s24020507,10.1016/j.iswa.2023.200320
10.3390/s24020507,10.1016/j.displa.2023.102585
10.3390/s24020507,10.1109/ICACTA58201.2023.10392861
10.3390/s24020507,10.1186/s12859-024-05631-x
10.3390/s24020507,10.1016/j.compbiomed.2024.108066
10.3390/s24020507,10.4230/LIPIcs.ICDT.2023.14
10.3390/s24020507,10.1007/s11042-023-17013-1
10.3390/s24020507,10.1109/AIIIP61647.2023.00007
10.3390/s24020507,10.1016/j.cad.2023.103630
10.3390/s24020507,10.1016/j.bspc.2024.106040
10.3390/s24020507,10.1109/TKDE.2023.3310038
10.3390/s24020507,10.1145/3633053.3633059
10.3390/s24020507,10.1109/TII.2023.3324940
10.3390/s24020507,10.1007/s11042-023-15714-1
10.3390/s24020507,10.13052/jcsm2245-1439.1311
10.3390/s24020507,10.1080/09540091.2024.2323059
10.3390/s24020507,10.1145/3576915.3624394
10.1109/TPAMI.2024.3350049,10.48786/edbt.2023.52
10.1109/TPAMI.2024.3350049,10.1007/s12530-023-09562-5
10.1109/TPAMI.2024.3350049,10.1109/CISCT57197.2023.10351417
10.1109/TPAMI.2024.3350049,10.1145/3618257.3624843
10.1109/TPAMI.2024.3350049,10.1016/j.engappai.2023.107500
10.1109/TPAMI.2024.3350049,10.1109/ICEFEET59656.2023.10452246
10.1109/TPAMI.2024.3350049,10.1016/j.eswa.2023.121489
10.1109/TPAMI.2024.3350049,10.1145/3555041.3589404
10.1109/TPAMI.2024.3350049,10.1145/3576841.3589614
10.1109/TPAMI.2024.3350049,10.1021/acs.jcim.3c00870
10.1109/TPAMI.2024.3350049,10.1016/j.bspc.2023.105823
10.1109/TPAMI.2024.3350049,10.1145/3617695.3617702
10.1109/TPAMI.2024.3350049,10.1016/j.bspc.2023.105615
10.1109/TPAMI.2024.3350049,10.1016/j.commatsci.2024.112810
10.1109/TPAMI.2024.3350049,10.3390/s24051698
10.1109/TPAMI.2024.3350049,10.4230/LIPIcs.ICDT.2023.20
10.1109/TPAMI.2024.3350049,10.4230/LIPIcs.ICDT.2023.14
10.1109/TPAMI.2024.3350049,10.4230/LIPIcs.MFCS.2023.39
10.1109/TPAMI.2024.3350049,10.1007/s10489-023-05172-5
10.1007/s00521-024-09577-2,10.2478/amns.2023.1.00093
10.1007/s00521-024-09577-2,10.4230/LIPIcs.MFCS.2023.39
10.1007/s00521-024-09577-2,10.1109/TMM.2024.3371218
10.1007/s00521-024-09577-2,10.1145/3603163.3609049
10.1007/s00521-024-09577-2,10.1002/widm.1525
10.1007/s00521-024-09577-2,10.1109/HPEC58863.2023.10363590
10.1007/s00521-024-09577-2,10.1145/3641819
10.1007/s00521-024-09577-2,10.1109/ICRAMET60171.2023.10366632
10.1007/s00521-024-09577-2,10.1021/acs.jcim.3c00870
10.1109/TC.2023.3329943,10.1145/3597465.3605224
10.1109/TC.2023.3329943,10.4230/LIPIcs.ICDT.2023.6
10.1109/TC.2023.3329943,10.1016/j.procs.2023.11.007
